time,seconds_elapsed,z,y,x
1740580584538397000,2398.171396972656,-0.2080276757478714,-0.22637784481048584,-0.7233635783195496
1740580584728397000,2398.361396972656,-0.15903015434741974,-0.15089808404445648,-0.7389894723892212
1740580584918397000,2398.551396972656,-0.11279139667749405,-0.26672452688217163,-0.6756119132041931
1740580585108397000,2398.7413969726563,-0.05534638464450836,-0.25904422998428345,-0.667831301689148
1740580585298397000,2398.9313969726563,-0.046144526451826096,-0.3276156187057495,-0.6685810089111328
1740580585488397000,2399.1213969726564,-0.025171028450131416,-0.4011082053184509,-0.6882506608963013
1740580585678397000,2399.3113969726564,-0.0042374334298074245,-0.38271787762641907,-0.7134423851966858
1740580585868397000,2399.501396972656,-0.016985232010483742,-0.38140594959259033,-0.6808884739875793
1740580586058397000,2399.691396972656,-0.03356223553419113,-0.36909356713294983,-0.6403642892837524
1740580586248397000,2399.881396972656,-0.041540686041116714,-0.36124274134635925,-0.6214586496353149
1740580586438397000,2400.071396972656,-0.06368730962276459,-0.39100709557533264,-0.568652868270874
1740580586628397000,2400.2613969726563,-0.05100959539413452,-0.36157703399658203,-0.5701562166213989
1740580586818397000,2400.4513969726563,-0.06294833868741989,-0.36235731840133667,-0.5309633612632751
1740580587008397000,2400.6413969726564,-0.04485023766756058,-0.34816664457321167,-0.5537959933280945
1740580587198397000,2400.8313969726564,-0.029075320810079575,-0.3560316860675812,-0.6038111448287964
1740580587388397000,2401.0213969726565,-0.026721641421318054,-0.3723665475845337,-0.6273393630981445
1740580587578397000,2401.211396972656,-0.007903167977929115,-0.4195932149887085,-0.6623204350471497
1740580587768397000,2401.401396972656,0.004627915099263191,-0.45254209637641907,-0.670089066028595
1740580587958397000,2401.591396972656,-0.005473204422742128,-0.4390864074230194,-0.6552103161811829
1740580588338397000,2401.9713969726563,-0.04493319243192673,-0.4034014642238617,-0.5883962512016296
1740580588528397000,2402.1613969726563,-0.05052018538117409,-0.39757123589515686,-0.5744943618774414
1740580588718397000,2402.3513969726564,-0.0539274625480175,-0.39056751132011414,-0.5639527440071106
1740580588908397000,2402.5413969726565,-0.05154791474342346,-0.3865480422973633,-0.5634986758232117
1740580589288397000,2402.921396972656,0.0061818682588636875,-0.426958829164505,-0.6157153248786926
1740580589478397000,2403.111396972656,0.005590504966676235,-0.4495457708835602,-0.6204139590263367
1740580589668397000,2403.301396972656,-0.028802737593650818,-0.4934776723384857,-0.5979633927345276
1740580589858397000,2403.4913969726563,-0.04243877902626991,-0.5557647943496704,-0.5906131863594055
